company_id,year,operating_activity,investing_activity,financing_activity,pattern_label,cfo_sign,cfi_sign,cff_sign
ABB,Dec 2012,101.0,-59.0,-42.0,Reinvestor,1.0,-1.0,-1.0
ABB,Mar 2014,0.0,0.0,0.0,Mixed,0.0,0.0,0.0
ABB,Mar 2014,155.0,-144.0,-42.0,Reinvestor,1.0,-1.0,-1.0
ABB,Mar 2015,-35.0,-1864.0,1902.0,Growth Funded by Debt,-1.0,-1.0,1.0
ABB,Mar 2015,215.0,-187.0,-58.0,Reinvestor,1.0,-1.0,-1.0
ABB,Mar 2016,249.0,-77.0,-80.0,Reinvestor,1.0,-1.0,-1.0
ABB,Mar 2016,1544.0,-816.0,-722.0,Shareholder Returns,1.0,-1.0,-1.0
ABB,Mar 2017,307.0,-155.0,-90.0,Shareholder Returns,1.0,-1.0,-1.0
ABB,Mar 2017,2189.0,-1730.0,-455.0,Shareholder Returns,1.0,-1.0,-1.0
ABB,Mar 2018,153.0,-215.0,-102.0,Reinvestor,1.0,-1.0,-1.0
ABB,Mar 2018,2198.0,-3192.0,1589.0,Mixed,1.0,-1.0,1.0
ABB,Mar 2019,499.0,-257.0,-143.0,Shareholder Returns,1.0,-1.0,-1.0
ABB,Mar 2019,2591.0,-3050.0,38.0,Mixed,1.0,-1.0,1.0
ABB,Mar 2020,626.0,-401.0,-217.0,Shareholder Returns,1.0,-1.0,-1.0
ABB,Mar 2020,5437.0,-5643.0,1250.0,Mixed,1.0,-1.0,1.0
ABB,Mar 2021,727.0,-72.0,-582.0,Shareholder Returns,1.0,-1.0,-1.0
ABB,Mar 2021,3784.0,-4009.0,-745.0,Shareholder Returns,1.0,-1.0,-1.0
ABB,Mar 2022,948.0,-396.0,-637.0,Shareholder Returns,1.0,-1.0,-1.0
ABB,Mar 2022,4097.0,-3936.0,-235.0,Shareholder Returns,1.0,-1.0,-1.0
ABB,Mar 2023,893.0,-148.0,-639.0,Reinvestor,1.0,-1.0,-1.0
ABB,Mar 2023,3777.0,-4699.0,923.0,Mixed,1.0,-1.0,1.0
ABB,Mar 2024,1213.0,-416.0,-745.0,Shareholder Returns,1.0,-1.0,-1.0
ABB,Mar 2024,6038.0,-4943.0,-543.0,Shareholder Returns,1.0,-1.0,-1.0
ABB,TTM,,,,Mixed,,,
ADANIENSOL,Mar 2014,0.0,0.0,0.0,Mixed,0.0,0.0,0.0
ADANIENSOL,Mar 2015,-35.0,-1864.0,1902.0,Growth Funded by Debt,-1.0,-1.0,1.0
ADANIENSOL,Mar 2016,1544.0,-816.0,-722.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIENSOL,Mar 2017,2189.0,-1730.0,-455.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIENSOL,Mar 2018,2198.0,-3192.0,1589.0,Mixed,1.0,-1.0,1.0
ADANIENSOL,Mar 2019,2591.0,-3050.0,38.0,Mixed,1.0,-1.0,1.0
ADANIENSOL,Mar 2020,5437.0,-5643.0,1250.0,Mixed,1.0,-1.0,1.0
ADANIENSOL,Mar 2021,3784.0,-4009.0,-745.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIENSOL,Mar 2022,4097.0,-3936.0,-235.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIENSOL,Mar 2023,3777.0,-4699.0,923.0,Mixed,1.0,-1.0,1.0
ADANIENSOL,Mar 2024,6038.0,-4943.0,-543.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIENSOL,TTM,,,,Mixed,,,
ADANIENT,Mar 2013,7666.0,-14790.0,7199.0,Mixed,1.0,-1.0,1.0
ADANIENT,Mar 2014,8228.0,-8007.0,-1109.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIENT,Mar 2015,8532.0,-11465.0,3445.0,Mixed,1.0,-1.0,1.0
ADANIENT,Mar 2016,5112.0,-1825.0,-3448.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIENT,Mar 2017,774.0,-1460.0,716.0,Mixed,1.0,-1.0,1.0
ADANIENT,Mar 2018,2942.0,-7649.0,5120.0,Mixed,1.0,-1.0,1.0
ADANIENT,Mar 2019,3236.0,2487.0,-6158.0,Liquidating Assets,1.0,1.0,-1.0
ADANIENT,Mar 2020,2454.0,-1082.0,-221.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIENT,Mar 2021,4043.0,-8611.0,3109.0,Mixed,1.0,-1.0,1.0
ADANIENT,Mar 2022,1385.0,-17041.0,15901.0,Mixed,1.0,-1.0,1.0
ADANIENT,Mar 2023,17626.0,-15459.0,-1198.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIENT,Mar 2024,10312.0,-18767.0,8879.0,Mixed,1.0,-1.0,1.0
ADANIENT,TTM,,,,Mixed,,,
ADANIGREEN,Mar 2017,28.0,-1511.0,1559.0,Mixed,1.0,-1.0,1.0
ADANIGREEN,Mar 2018,649.0,-4428.0,3942.0,Mixed,1.0,-1.0,1.0
ADANIGREEN,Mar 2019,1625.0,-2666.0,1045.0,Mixed,1.0,-1.0,1.0
ADANIGREEN,Mar 2020,1965.0,-3743.0,2161.0,Mixed,1.0,-1.0,1.0
ADANIGREEN,Mar 2021,1601.0,-9137.0,7083.0,Mixed,1.0,-1.0,1.0
ADANIGREEN,Mar 2022,3127.0,-18730.0,15986.0,Mixed,1.0,-1.0,1.0
ADANIGREEN,Mar 2023,7265.0,-3857.0,-2973.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIGREEN,Mar 2024,7713.0,-21060.0,13953.0,Mixed,1.0,-1.0,1.0
ADANIGREEN,TTM,,,,Mixed,,,
ADANIPORTS,Mar 2013,1379.0,-5136.0,4138.0,Mixed,1.0,-1.0,1.0
ADANIPORTS,Mar 2013,1379.0,-5136.0,4138.0,Mixed,1.0,-1.0,1.0
ADANIPORTS,Mar 2014,1132.0,-2510.0,772.0,Mixed,1.0,-1.0,1.0
ADANIPORTS,Mar 2014,1132.0,-2510.0,772.0,Mixed,1.0,-1.0,1.0
ADANIPORTS,Mar 2015,3057.0,-2485.0,-237.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIPORTS,Mar 2015,3057.0,-2485.0,-237.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIPORTS,Mar 2016,2381.0,-4153.0,2170.0,Mixed,1.0,-1.0,1.0
ADANIPORTS,Mar 2016,2381.0,-4153.0,2170.0,Mixed,1.0,-1.0,1.0
ADANIPORTS,Mar 2017,4063.0,-2629.0,-1325.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIPORTS,Mar 2017,4063.0,-2629.0,-1325.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIPORTS,Mar 2018,5608.0,-3846.0,-1889.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIPORTS,Mar 2018,5608.0,-3846.0,-1889.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIPORTS,Mar 2019,6029.0,-4368.0,2313.0,Mixed,1.0,-1.0,1.0
ADANIPORTS,Mar 2019,6029.0,-4368.0,2313.0,Mixed,1.0,-1.0,1.0
ADANIPORTS,Mar 2020,7402.0,-749.0,-4256.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIPORTS,Mar 2020,7402.0,-749.0,-4256.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIPORTS,Mar 2021,7556.0,-14064.0,3514.0,Mixed,1.0,-1.0,1.0
ADANIPORTS,Mar 2021,7556.0,-14064.0,3514.0,Mixed,1.0,-1.0,1.0
ADANIPORTS,Mar 2022,10420.0,-5493.0,-586.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIPORTS,Mar 2022,10420.0,-5493.0,-586.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIPORTS,Mar 2023,11900.0,-16716.0,-2734.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIPORTS,Mar 2023,11900.0,-16716.0,-2734.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIPORTS,Mar 2024,15018.0,-6768.0,-7800.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIPORTS,Mar 2024,15018.0,-6768.0,-7800.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIPORTS,TTM,,,,Mixed,,,
ADANIPORTS,TTM,,,,Mixed,,,
ADANIPOWER,Mar 2013,3001.0,-4064.0,861.0,Mixed,1.0,-1.0,1.0
ADANIPOWER,Mar 2014,3238.0,-4700.0,1631.0,Mixed,1.0,-1.0,1.0
ADANIPOWER,Mar 2015,5824.0,-4737.0,-1144.0,Reinvestor,1.0,-1.0,-1.0
ADANIPOWER,Mar 2016,5257.0,-2692.0,-2713.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIPOWER,Mar 2017,4725.0,-1212.0,-3539.0,Reinvestor,1.0,-1.0,-1.0
ADANIPOWER,Mar 2018,5101.0,-520.0,-4600.0,Reinvestor,1.0,-1.0,-1.0
ADANIPOWER,Mar 2019,5610.0,-984.0,-4663.0,Reinvestor,1.0,-1.0,-1.0
ADANIPOWER,Mar 2020,5598.0,-2304.0,-2377.0,Reinvestor,1.0,-1.0,-1.0
ADANIPOWER,Mar 2021,7014.0,-2188.0,-5655.0,Shareholder Returns,1.0,-1.0,-1.0
ADANIPOWER,Mar 2022,10233.0,774.0,-10338.0,Liquidating Assets,1.0,1.0,-1.0
ADANIPOWER,Mar 2023,8431.0,1545.0,-10408.0,Liquidating Assets,1.0,1.0,-1.0
ADANIPOWER,Mar 2024,14170.0,3481.0,-16864.0,Liquidating Assets,1.0,1.0,-1.0
ADANIPOWER,TTM,,,,Mixed,,,
AMBUJACEM,Dec 2012,1860.0,-388.0,-509.0,Shareholder Returns,1.0,-1.0,-1.0
AMBUJACEM,Dec 2013,1267.0,-496.0,-672.0,Reinvestor,1.0,-1.0,-1.0
AMBUJACEM,Dec 2014,1675.0,-456.0,-721.0,Shareholder Returns,1.0,-1.0,-1.0
AMBUJACEM,Dec 2015,1557.0,-83.0,-900.0,Shareholder Returns,1.0,-1.0,-1.0
AMBUJACEM,Dec 2016,2810.0,-4165.0,-958.0,Shareholder Returns,1.0,-1.0,-1.0
AMBUJACEM,Dec 2017,3416.0,-738.0,-1015.0,Shareholder Returns,1.0,-1.0,-1.0
AMBUJACEM,Dec 2018,1703.0,-765.0,-719.0,Reinvestor,1.0,-1.0,-1.0
AMBUJACEM,Dec 2019,4739.0,-1191.0,-629.0,Shareholder Returns,1.0,-1.0,-1.0
AMBUJACEM,Dec 2020,4832.0,-1317.0,-3956.0,Shareholder Returns,1.0,-1.0,-1.0
AMBUJACEM,Dec 2021,5309.0,-2007.0,-516.0,Shareholder Returns,1.0,-1.0,-1.0
AMBUJACEM,Mar 2023 15,,,,Mixed,,,
AMBUJACEM,Mar 2024,5646.0,-8941.0,5689.0,Mixed,1.0,-1.0,1.0
AMBUJACEM,TTM,,,,Mixed,,,
APOLLOHOSP,Mar 2013,443.0,-733.0,373.0,Mixed,1.0,-1.0,1.0
APOLLOHOSP,Mar 2014,373.0,-356.0,-63.0,Shareholder Returns,1.0,-1.0,-1.0
APOLLOHOSP,Mar 2015,470.0,-759.0,392.0,Mixed,1.0,-1.0,1.0
APOLLOHOSP,Mar 2016,597.0,-888.0,330.0,Mixed,1.0,-1.0,1.0
APOLLOHOSP,Mar 2017,623.0,-1152.0,477.0,Mixed,1.0,-1.0,1.0
APOLLOHOSP,Mar 2018,537.0,-405.0,-108.0,Shareholder Returns,1.0,-1.0,-1.0
APOLLOHOSP,Mar 2019,905.0,-711.0,-215.0,Shareholder Returns,1.0,-1.0,-1.0
APOLLOHOSP,Mar 2020,1293.0,-289.0,-910.0,Shareholder Returns,1.0,-1.0,-1.0
APOLLOHOSP,Mar 2021,1265.0,-880.0,-340.0,Shareholder Returns,1.0,-1.0,-1.0
APOLLOHOSP,Mar 2022,1696.0,-747.0,-792.0,Shareholder Returns,1.0,-1.0,-1.0
APOLLOHOSP,Mar 2023,1377.0,-857.0,-633.0,Shareholder Returns,1.0,-1.0,-1.0
APOLLOHOSP,Mar 2024,1920.0,-1537.0,-311.0,Shareholder Returns,1.0,-1.0,-1.0
APOLLOHOSP,TTM,,,,Mixed,,,
ASIANPAINT,Mar 2013,1187.0,-463.0,-601.0,Shareholder Returns,1.0,-1.0,-1.0
ASIANPAINT,Mar 2013,1187.0,-463.0,-601.0,Shareholder Returns,1.0,-1.0,-1.0
ASIANPAINT,Mar 2014,1402.0,-586.0,-626.0,Shareholder Returns,1.0,-1.0,-1.0
ASIANPAINT,Mar 2014,1402.0,-586.0,-626.0,Shareholder Returns,1.0,-1.0,-1.0
ASIANPAINT,Mar 2015,1188.0,-465.0,-576.0,Reinvestor,1.0,-1.0,-1.0
ASIANPAINT,Mar 2015,1188.0,-465.0,-576.0,Reinvestor,1.0,-1.0,-1.0
ASIANPAINT,Mar 2016,2243.0,-866.0,-849.0,Shareholder Returns,1.0,-1.0,-1.0
ASIANPAINT,Mar 2016,2243.0,-866.0,-849.0,Shareholder Returns,1.0,-1.0,-1.0
ASIANPAINT,Mar 2017,1527.0,-681.0,-756.0,Reinvestor,1.0,-1.0,-1.0
ASIANPAINT,Mar 2017,1527.0,-681.0,-756.0,Reinvestor,1.0,-1.0,-1.0
ASIANPAINT,Mar 2018,2113.0,-1556.0,-1379.0,Shareholder Returns,1.0,-1.0,-1.0
ASIANPAINT,Mar 2018,2113.0,-1556.0,-1379.0,Shareholder Returns,1.0,-1.0,-1.0
ASIANPAINT,Mar 2019,2470.0,-918.0,-1117.0,Shareholder Returns,1.0,-1.0,-1.0
ASIANPAINT,Mar 2019,2470.0,-918.0,-1117.0,Shareholder Returns,1.0,-1.0,-1.0
ASIANPAINT,Mar 2020,3038.0,-518.0,-2871.0,Shareholder Returns,1.0,-1.0,-1.0
ASIANPAINT,Mar 2020,3038.0,-518.0,-2871.0,Shareholder Returns,1.0,-1.0,-1.0
ASIANPAINT,Mar 2021,3683.0,-541.0,-650.0,Shareholder Returns,1.0,-1.0,-1.0
ASIANPAINT,Mar 2021,3683.0,-541.0,-650.0,Shareholder Returns,1.0,-1.0,-1.0
ASIANPAINT,Mar 2022,986.0,-317.0,-1808.0,Reinvestor,1.0,-1.0,-1.0
ASIANPAINT,Mar 2022,986.0,-317.0,-1808.0,Reinvestor,1.0,-1.0,-1.0
ASIANPAINT,Mar 2023,4193.0,-1282.0,-2140.0,Reinvestor,1.0,-1.0,-1.0
ASIANPAINT,Mar 2023,4193.0,-1282.0,-2140.0,Reinvestor,1.0,-1.0,-1.0
ASIANPAINT,Mar 2024,6104.0,-2548.0,-2982.0,Shareholder Returns,1.0,-1.0,-1.0
ASIANPAINT,Mar 2024,6104.0,-2548.0,-2982.0,Shareholder Returns,1.0,-1.0,-1.0
ASIANPAINT,TTM,,,,Mixed,,,
ATGL,Mar 2018,,,,Mixed,,,
ATGL,Mar 2019,,,,Mixed,,,
ATGL,Mar 2020,,,,Mixed,,,
ATGL,Mar 2021,,,,Mixed,,,
ATGL,Mar 2022,,,,Mixed,,,
ATGL,Mar 2023,,,,Mixed,,,
ATGL,Mar 2024,,,,Mixed,,,
ATGL,TTM,,,,Mixed,,,
AXISBANK,Mar 2013,2573.0,-10939.0,14931.0,Mixed,1.0,-1.0,1.0
AXISBANK,Mar 2014,14464.0,-14166.0,7785.0,Mixed,1.0,-1.0,1.0
AXISBANK,Mar 2015,-15162.0,-7972.0,31045.0,Growth Funded by Debt,-1.0,-1.0,1.0
AXISBANK,Mar 2016,-34495.0,9211.0,22495.0,Distress Signal,-1.0,1.0,1.0
AXISBANK,Mar 2017,32209.0,-12458.0,-2487.0,Shareholder Returns,1.0,-1.0,-1.0
AXISBANK,Mar 2018,-38390.0,-10007.0,41342.0,Growth Funded by Debt,-1.0,-1.0,1.0
AXISBANK,Mar 2019,37125.0,-18674.0,5643.0,Mixed,1.0,-1.0,1.0
AXISBANK,Mar 2020,30416.0,-9485.0,8865.0,Mixed,1.0,-1.0,1.0
AXISBANK,Mar 2021,12633.0,-54288.0,7279.0,Mixed,1.0,-1.0,1.0
AXISBANK,Mar 2022,28137.0,-27112.0,47894.0,Mixed,1.0,-1.0,1.0
AXISBANK,Mar 2023,22075.0,-32351.0,6641.0,Mixed,1.0,-1.0,1.0
AXISBANK,Mar 2024,-5555.0,-9001.0,22341.0,Growth Funded by Debt,-1.0,-1.0,1.0
AXISBANK,TTM,,,,Mixed,,,
BAJAJ-AUTO,Mar 2013,2218.0,-1394.0,-1445.0,Reinvestor,1.0,-1.0,-1.0
BAJAJ-AUTO,Mar 2013,2218.0,-1394.0,-1445.0,Reinvestor,1.0,-1.0,-1.0
BAJAJ-AUTO,Mar 2014,3502.0,-2072.0,-1496.0,Shareholder Returns,1.0,-1.0,-1.0
BAJAJ-AUTO,Mar 2014,3502.0,-2072.0,-1496.0,Shareholder Returns,1.0,-1.0,-1.0
BAJAJ-AUTO,Mar 2015,2114.0,-380.0,-1644.0,Reinvestor,1.0,-1.0,-1.0
BAJAJ-AUTO,Mar 2015,2114.0,-380.0,-1644.0,Reinvestor,1.0,-1.0,-1.0
BAJAJ-AUTO,Mar 2016,3690.0,-68.0,-3384.0,Reinvestor,1.0,-1.0,-1.0
BAJAJ-AUTO,Mar 2016,3690.0,-68.0,-3384.0,Reinvestor,1.0,-1.0,-1.0
BAJAJ-AUTO,Mar 2017,3267.0,-3610.0,-190.0,Reinvestor,1.0,-1.0,-1.0
BAJAJ-AUTO,Mar 2017,3267.0,-3610.0,-190.0,Reinvestor,1.0,-1.0,-1.0
BAJAJ-AUTO,Mar 2018,4328.0,-1954.0,-1885.0,Shareholder Returns,1.0,-1.0,-1.0
BAJAJ-AUTO,Mar 2018,4328.0,-1954.0,-1885.0,Shareholder Returns,1.0,-1.0,-1.0
BAJAJ-AUTO,Mar 2019,2487.0,-273.0,-2074.0,Reinvestor,1.0,-1.0,-1.0
BAJAJ-AUTO,Mar 2019,2487.0,-273.0,-2074.0,Reinvestor,1.0,-1.0,-1.0
BAJAJ-AUTO,Mar 2020,3850.0,1766.0,-6247.0,Liquidating Assets,1.0,1.0,-1.0
BAJAJ-AUTO,Mar 2020,3850.0,1766.0,-6247.0,Liquidating Assets,1.0,1.0,-1.0
BAJAJ-AUTO,Mar 2021,3120.0,-2869.0,-20.0,Reinvestor,1.0,-1.0,-1.0
BAJAJ-AUTO,Mar 2021,3120.0,-2869.0,-20.0,Reinvestor,1.0,-1.0,-1.0
BAJAJ-AUTO,Mar 2022,4197.0,276.0,-4056.0,Liquidating Assets,1.0,1.0,-1.0
BAJAJ-AUTO,Mar 2022,4197.0,276.0,-4056.0,Liquidating Assets,1.0,1.0,-1.0
BAJAJ-AUTO,Mar 2023,5277.0,1211.0,-7181.0,Liquidating Assets,1.0,1.0,-1.0
BAJAJ-AUTO,Mar 2023,5277.0,1211.0,-7181.0,Liquidating Assets,1.0,1.0,-1.0
BAJAJ-AUTO,Mar 2024,6558.0,-72.0,-6167.0,Reinvestor,1.0,-1.0,-1.0
BAJAJ-AUTO,Mar 2024,6558.0,-72.0,-6167.0,Reinvestor,1.0,-1.0,-1.0
BAJAJ-AUTO,TTM,,,,Mixed,,,
BAJAJFINSV,Mar 2013,-6922.0,2953.0,4592.0,Distress Signal,-1.0,1.0,1.0
BAJAJFINSV,Mar 2014,-9807.0,3764.0,6521.0,Distress Signal,-1.0,1.0,1.0
BAJAJFINSV,Mar 2015,-10731.0,3709.0,6839.0,Distress Signal,-1.0,1.0,1.0
BAJAJFINSV,Mar 2016,-9795.0,-886.0,11602.0,Growth Funded by Debt,-1.0,-1.0,1.0
BAJAJFINSV,Mar 2017,-10922.0,151.0,12513.0,Distress Signal,-1.0,1.0,1.0
BAJAJFINSV,Mar 2018,-19580.0,-922.0,19590.0,Growth Funded by Debt,-1.0,-1.0,1.0
BAJAJFINSV,Mar 2019,-27076.0,-6903.0,34535.0,Growth Funded by Debt,-1.0,-1.0,1.0
BAJAJFINSV,Mar 2020,-23369.0,-9948.0,34479.0,Growth Funded by Debt,-1.0,-1.0,1.0
BAJAJFINSV,Mar 2021,4547.0,-3684.0,1687.0,Mixed,1.0,-1.0,1.0
BAJAJFINSV,Mar 2022,-33670.0,1445.0,32326.0,Distress Signal,-1.0,1.0,1.0
BAJAJFINSV,Mar 2023,-39480.0,-13945.0,51016.0,Growth Funded by Debt,-1.0,-1.0,1.0
BAJAJFINSV,Mar 2024,-68674.0,-10960.0,82709.0,Growth Funded by Debt,-1.0,-1.0,1.0
BAJAJFINSV,TTM,,,,Mixed,,,
BAJAJHLDNG,Mar 2013,473.0,-369.0,-332.0,Reinvestor,1.0,-1.0,-1.0
BAJAJHLDNG,Mar 2014,872.0,-519.0,-326.0,Reinvestor,1.0,-1.0,-1.0
BAJAJHLDNG,Mar 2015,796.0,-464.0,-391.0,Reinvestor,1.0,-1.0,-1.0
BAJAJHLDNG,Mar 2016,1147.0,1019.0,-761.0,Liquidating Assets,1.0,1.0,-1.0
BAJAJHLDNG,Mar 2017,-923.0,-372.0,-110.0,Pre-Revenue,-1.0,-1.0,-1.0
BAJAJHLDNG,Mar 2018,1631.0,-1123.0,-434.0,Reinvestor,1.0,-1.0,-1.0
BAJAJHLDNG,Mar 2019,628.0,-163.0,-536.0,Reinvestor,1.0,-1.0,-1.0
BAJAJHLDNG,Mar 2020,1920.0,-800.0,-1028.0,Reinvestor,1.0,-1.0,-1.0
BAJAJHLDNG,Mar 2021,272.0,-308.0,-37.0,Reinvestor,1.0,-1.0,-1.0
BAJAJHLDNG,Mar 2022,1610.0,-151.0,-1460.0,Reinvestor,1.0,-1.0,-1.0
BAJAJHLDNG,Mar 2023,1728.0,-137.0,-1587.0,Reinvestor,1.0,-1.0,-1.0
BAJAJHLDNG,Mar 2024,1941.0,-472.0,-1455.0,Reinvestor,1.0,-1.0,-1.0
BAJAJHLDNG,TTM,,,,Mixed,,,
BAJFINANCE,Mar 2015,-7064.0,-360.0,6867.0,Growth Funded by Debt,-1.0,-1.0,1.0
BAJFINANCE,Mar 2016,-9870.0,-687.0,11656.0,Growth Funded by Debt,-1.0,-1.0,1.0
BAJFINANCE,Mar 2017,-10439.0,-3047.0,12513.0,Growth Funded by Debt,-1.0,-1.0,1.0
BAJFINANCE,Mar 2018,-20566.0,1075.0,19503.0,Distress Signal,-1.0,1.0,1.0
BAJFINANCE,Mar 2019,-29062.0,-5379.0,34449.0,Growth Funded by Debt,-1.0,-1.0,1.0
BAJFINANCE,Mar 2020,-24412.0,-8758.0,34167.0,Growth Funded by Debt,-1.0,-1.0,1.0
BAJFINANCE,Mar 2021,-807.0,-429.0,1741.0,Growth Funded by Debt,-1.0,-1.0,1.0
BAJFINANCE,Mar 2022,-37090.0,6347.0,32275.0,Distress Signal,-1.0,1.0,1.0
BAJFINANCE,Mar 2023,-42112.0,-10394.0,50675.0,Growth Funded by Debt,-1.0,-1.0,1.0
BAJFINANCE,Mar 2024,-72760.0,-7171.0,82415.0,Growth Funded by Debt,-1.0,-1.0,1.0
BAJFINANCE,TTM,,,,Mixed,,,
BANKBARODA,Mar 2013,23196.0,-514.0,-790.0,Shareholder Returns,1.0,-1.0,-1.0
BANKBARODA,Mar 2014,42233.0,-730.0,5151.0,Mixed,1.0,-1.0,1.0
BANKBARODA,Mar 2015,17838.0,-556.0,-6.0,Shareholder Returns,1.0,-1.0,-1.0
BANKBARODA,Mar 2016,-10011.0,-4005.0,-616.0,Pre-Revenue,-1.0,-1.0,-1.0
BANKBARODA,Mar 2017,17865.0,-551.0,-198.0,Shareholder Returns,1.0,-1.0,-1.0
BANKBARODA,Mar 2018,-59692.0,-414.0,3413.0,Growth Funded by Debt,-1.0,-1.0,1.0
BANKBARODA,Mar 2019,-1449.0,-2537.0,4449.0,Growth Funded by Debt,-1.0,-1.0,1.0
BANKBARODA,Mar 2020,18531.0,-139.0,14729.0,Mixed,1.0,-1.0,1.0
BANKBARODA,Mar 2021,-887.0,-471.0,-986.0,Pre-Revenue,-1.0,-1.0,-1.0
BANKBARODA,Mar 2022,6210.0,-3645.0,-998.0,Reinvestor,1.0,-1.0,-1.0
BANKBARODA,Mar 2023,-21354.0,-1096.0,-5405.0,Pre-Revenue,-1.0,-1.0,-1.0
BANKBARODA,Mar 2024,-6274.0,-1285.0,5476.0,Growth Funded by Debt,-1.0,-1.0,1.0
BANKBARODA,TTM,,,,Mixed,,,
BEL,Mar 2013,-1539.0,1753.0,-158.0,Mixed,-1.0,1.0,-1.0
BEL,Mar 2014,-569.0,759.0,-213.0,Mixed,-1.0,1.0,-1.0
BEL,Mar 2015,1434.0,-839.0,-209.0,Shareholder Returns,1.0,-1.0,-1.0
BEL,Mar 2016,2260.0,-1470.0,-318.0,Shareholder Returns,1.0,-1.0,-1.0
BEL,Mar 2017,-61.0,3115.0,-2857.0,Mixed,-1.0,1.0,-1.0
BEL,Mar 2018,-687.0,-6.0,-1202.0,Pre-Revenue,-1.0,-1.0,-1.0
BEL,Mar 2019,1514.0,-896.0,-663.0,Reinvestor,1.0,-1.0,-1.0
BEL,Mar 2020,2570.0,-649.0,-1061.0,Shareholder Returns,1.0,-1.0,-1.0
BEL,Mar 2021,5093.0,-2595.0,-1076.0,Shareholder Returns,1.0,-1.0,-1.0
BEL,Mar 2022,4207.0,-4872.0,-1078.0,Shareholder Returns,1.0,-1.0,-1.0
BEL,Mar 2023,1199.0,2708.0,-1262.0,Liquidating Assets,1.0,1.0,-1.0
BEL,Mar 2024,4659.0,-5924.0,-1475.0,Shareholder Returns,1.0,-1.0,-1.0
BEL,TTM,,,,Mixed,,,
BHARTIARTL,Mar 2013,22608.0,-18676.0,-4566.0,Shareholder Returns,1.0,-1.0,-1.0
BHARTIARTL,Mar 2014,26233.0,-25181.0,2774.0,Mixed,1.0,-1.0,1.0
BHARTIARTL,Mar 2015,28059.0,-22301.0,-9672.0,Shareholder Returns,1.0,-1.0,-1.0
BHARTIARTL,Mar 2016,27942.0,-14091.0,-11946.0,Shareholder Returns,1.0,-1.0,-1.0
BHARTIARTL,Mar 2017,28280.0,-30680.0,-351.0,Shareholder Returns,1.0,-1.0,-1.0
BHARTIARTL,Mar 2018,29854.0,-27940.0,1920.0,Mixed,1.0,-1.0,1.0
BHARTIARTL,Mar 2019,20070.0,-28286.0,9464.0,Mixed,1.0,-1.0,1.0
BHARTIARTL,Mar 2020,18129.0,-29598.0,19144.0,Mixed,1.0,-1.0,1.0
BHARTIARTL,Mar 2021,48205.0,-27286.0,-24910.0,Reinvestor,1.0,-1.0,-1.0
BHARTIARTL,Mar 2022,55017.0,-41478.0,-15203.0,Shareholder Returns,1.0,-1.0,-1.0
BHARTIARTL,Mar 2023,65325.0,-39232.0,-24470.0,Shareholder Returns,1.0,-1.0,-1.0
BHARTIARTL,Mar 2024,78898.0,-51089.0,-27778.0,Shareholder Returns,1.0,-1.0,-1.0
BHARTIARTL,TTM,,,,Mixed,,,
BHEL,Mar 2013,1759.0,-1113.0,472.0,Mixed,1.0,-1.0,1.0
BHEL,Mar 2014,4512.0,-868.0,523.0,Mixed,1.0,-1.0,1.0
BHEL,Mar 2015,821.0,650.0,-3543.0,Liquidating Assets,1.0,1.0,-1.0
BHEL,Mar 2016,374.0,23.0,-122.0,Liquidating Assets,1.0,1.0,-1.0
BHEL,Mar 2017,560.0,-565.0,-468.0,Shareholder Returns,1.0,-1.0,-1.0
BHEL,Mar 2018,989.0,961.0,-667.0,Liquidating Assets,1.0,1.0,-1.0
BHEL,Mar 2019,-3860.0,1919.0,-32.0,Mixed,-1.0,1.0,-1.0
BHEL,Mar 2020,-2892.0,1877.0,1622.0,Distress Signal,-1.0,1.0,1.0
BHEL,Mar 2021,560.0,-42.0,-394.0,Reinvestor,1.0,-1.0,-1.0
BHEL,Mar 2022,660.0,-1118.0,-329.0,Shareholder Returns,1.0,-1.0,-1.0
